Timestamp,FrameTime(ms),InferenceTime(ms),TotalTime(ms),FPS,Flood_Lat,Flood_Lon
1970-01-01 08:03:27,22.29,12.57,22.55,45.73,0.00000,0.00000
1970-01-01 08:03:27,22.18,12.48,22.44,45.71,0.00000,0.00000
1970-01-01 08:03:27,22.00,12.54,22.28,45.70,0.00000,0.00000
1970-01-01 08:03:27,22.32,12.52,22.59,45.69,0.00000,0.00000
1970-01-01 08:03:27,21.29,12.60,21.56,45.69,0.00000,0.00000
1970-01-01 08:03:27,22.53,12.50,22.80,45.60,0.00000,0.00000
1970-01-01 08:03:27,21.37,12.52,21.65,45.59,0.00000,0.00000
1970-01-01 08:03:27,21.82,12.63,22.09,45.56,0.00000,0.00000
1970-01-01 08:03:27,21.28,12.44,21.55,45.56,0.00000,0.00000
1970-01-01 08:03:27,21.30,12.58,21.57,45.67,0.00000,0.00000
1970-01-01 08:03:28,21.26,12.51,21.54,45.73,0.00000,0.00000
1970-01-01 08:03:28,21.22,12.53,21.49,45.79,0.00000,0.00000
1970-01-01 08:03:28,21.27,12.55,21.55,45.81,0.00000,0.00000
1970-01-01 08:03:28,21.27,12.55,21.54,45.88,0.00000,0.00000
1970-01-01 08:03:28,21.21,12.50,21.47,45.88,0.00000,0.00000
1970-01-01 08:03:28,21.24,12.51,21.50,45.98,0.00000,0.00000
1970-01-01 08:03:28,20.57,12.30,20.84,46.04,0.00000,0.00000
1970-01-01 08:03:28,21.73,12.55,22.00,46.02,0.00000,0.00000
1970-01-01 08:03:28,21.16,12.52,21.43,46.02,0.00000,0.00000
1970-01-01 08:03:28,21.27,12.56,21.53,46.12,0.00000,0.00000
1970-01-01 08:03:28,21.24,12.52,21.52,46.18,0.00000,0.00000
1970-01-01 08:03:28,21.16,12.53,21.44,46.24,0.00000,0.00000
1970-01-01 08:03:28,21.17,12.52,21.44,46.27,0.00000,0.00000
1970-01-01 08:03:28,21.19,12.51,21.46,46.36,0.00000,0.00000
1970-01-01 08:03:28,22.88,12.53,23.22,46.30,0.00000,0.00000
1970-01-01 08:03:28,21.15,12.48,21.43,46.43,0.00000,0.00000
1970-01-01 08:03:28,22.69,12.39,22.95,46.34,0.00000,0.00000
1970-01-01 08:03:28,22.21,12.66,22.48,46.30,0.00000,0.00000
1970-01-01 08:03:28,21.13,12.50,21.40,46.31,0.00000,0.00000
1970-01-01 08:03:28,21.15,12.49,21.41,46.43,0.00000,0.00000
1970-01-01 08:03:28,21.67,12.53,21.94,46.48,0.00000,0.00000
1970-01-01 08:03:28,22.37,12.53,22.64,46.46,0.00000,0.00000
1970-01-01 08:03:28,21.21,12.52,21.48,46.52,0.00000,0.00000
1970-01-01 08:03:28,23.22,13.10,23.48,46.46,0.00000,0.00000
1970-01-01 08:03:28,21.98,12.51,22.25,46.41,0.00000,0.00000
1970-01-01 08:03:28,21.95,12.49,22.22,46.45,0.00000,0.00000
1970-01-01 08:03:28,21.85,12.63,22.12,46.42,0.00000,0.00000
1970-01-01 08:03:28,22.22,12.58,22.49,46.39,0.00000,0.00000
1970-01-01 08:03:28,21.14,12.50,21.40,46.40,0.00000,0.00000
1970-01-01 08:03:28,22.63,12.40,22.90,46.31,0.00000,0.00000
1970-01-01 08:03:29,21.11,12.48,21.37,46.32,0.00000,0.00000
1970-01-01 08:03:29,21.54,12.45,21.81,46.30,0.00000,0.00000
1970-01-01 08:03:29,21.47,12.54,21.73,46.28,0.00000,0.00000
1970-01-01 08:03:29,22.64,13.03,22.91,46.19,0.00000,0.00000
1970-01-01 08:03:29,21.90,12.47,22.17,46.14,0.00000,0.00000
1970-01-01 08:03:29,22.11,12.50,22.38,46.07,0.00000,0.00000
1970-01-01 08:03:29,21.90,12.54,22.17,45.98,0.00000,0.00000
1970-01-01 08:03:29,22.35,12.52,22.63,45.93,0.00000,0.00000
1970-01-01 08:03:29,21.32,12.52,21.60,45.92,0.00000,0.00000
